# Source ADC	Temp 100.0 mK	PDUT -80.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER1944	PSG 4.5	PRF -4.0
# AttVDUT 12006210005 30.5 dB	AttVIQ 12201130093 26.75 dB
# LOAtt 4.5 dB	InAtt 12.0 dB	OutAtt 7.1 dB
# LNA 30.0 dB	RTA 80.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.013 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 10.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
1.9428119e+09	-4.1348386e-01	-5.3559460e-01
1.9428125e+09	-4.1360925e-01	-5.3558819e-01
1.9428131e+09	-4.1382068e-01	-5.3512424e-01
1.9428137e+09	-4.1393185e-01	-5.3547022e-01
1.9428143e+09	-4.1409270e-01	-5.3517080e-01
1.9428149e+09	-4.1435784e-01	-5.3470947e-01
1.9428155e+09	-4.1455824e-01	-5.3482117e-01
1.9428161e+09	-4.1479477e-01	-5.3494031e-01
1.9428167e+09	-4.1492556e-01	-5.3458485e-01
1.9428173e+09	-4.1509346e-01	-5.3445143e-01
1.9428179e+09	-4.1542595e-01	-5.3415514e-01
1.9428185e+09	-4.1540449e-01	-5.3409788e-01
1.9428191e+09	-4.1551538e-01	-5.3405222e-01
1.9428197e+09	-4.1583073e-01	-5.3400491e-01
1.9428203e+09	-4.1608078e-01	-5.3351002e-01
1.9428209e+09	-4.1647132e-01	-5.3350476e-01
1.9428215e+09	-4.1622095e-01	-5.3356847e-01
1.9428221e+09	-4.1652014e-01	-5.3373777e-01
1.9428227e+09	-4.1685940e-01	-5.3320067e-01
1.9428233e+09	-4.1687693e-01	-5.3320616e-01
1.9428239e+09	-4.1696897e-01	-5.3323043e-01
1.9428245e+09	-4.1736491e-01	-5.3282662e-01
1.9428251e+09	-4.1740465e-01	-5.3268552e-01
1.9428257e+09	-4.1792876e-01	-5.3237445e-01
1.9428263e+09	-4.1783942e-01	-5.3232778e-01
1.9428269e+09	-4.1799532e-01	-5.3216711e-01
1.9428275e+09	-4.1818638e-01	-5.3234048e-01
1.9428281e+09	-4.1868873e-01	-5.3196828e-01
1.9428287e+09	-4.1848672e-01	-5.3182851e-01
1.9428293e+09	-4.1890699e-01	-5.3158309e-01
1.9428299e+09	-4.1883120e-01	-5.3167824e-01
1.9428305e+09	-4.1926520e-01	-5.3155510e-01
1.9428311e+09	-4.1926727e-01	-5.3154568e-01
1.9428317e+09	-4.1959612e-01	-5.3106060e-01
1.9428323e+09	-4.1973516e-01	-5.3100133e-01
1.9428329e+09	-4.1996424e-01	-5.3099203e-01
1.9428335e+09	-4.2008903e-01	-5.3086460e-01
1.9428341e+09	-4.2043366e-01	-5.3036782e-01
1.9428347e+09	-4.2049920e-01	-5.3052640e-01
1.9428353e+09	-4.2075323e-01	-5.3020361e-01
1.9428359e+09	-4.2103187e-01	-5.2986654e-01
1.9428365e+09	-4.2116878e-01	-5.2962601e-01
1.9428371e+09	-4.2138462e-01	-5.2985728e-01
1.9428377e+09	-4.2147439e-01	-5.2990722e-01
1.9428383e+09	-4.2169936e-01	-5.2930508e-01
1.9428389e+09	-4.2199621e-01	-5.2911856e-01
1.9428395e+09	-4.2201010e-01	-5.2946212e-01
1.9428401e+09	-4.2202343e-01	-5.2933505e-01
1.9428407e+09	-4.2233436e-01	-5.2891763e-01
1.9428413e+09	-4.2245879e-01	-5.2905123e-01
1.9428419e+09	-4.2250030e-01	-5.2897229e-01
1.9428425e+09	-4.2310365e-01	-5.2859730e-01
1.9428431e+09	-4.2301291e-01	-5.2878386e-01
1.9428437e+09	-4.2323011e-01	-5.2878629e-01
1.9428443e+09	-4.2332298e-01	-5.2850939e-01
1.9428449e+09	-4.2340160e-01	-5.2842695e-01
1.9428455e+09	-4.2380755e-01	-5.2822226e-01
1.9428461e+09	-4.2387927e-01	-5.2811460e-01
1.9428467e+09	-4.2424779e-01	-5.2774922e-01
1.9428473e+09	-4.2429897e-01	-5.2744947e-01
1.9428479e+09	-4.2465496e-01	-5.2736573e-01
1.9428485e+09	-4.2466708e-01	-5.2747335e-01
1.9428491e+09	-4.2493977e-01	-5.2727729e-01
1.9428497e+09	-4.2532217e-01	-5.2699141e-01
1.9428503e+09	-4.2519132e-01	-5.2733294e-01
1.9428509e+09	-4.2557484e-01	-5.2678880e-01
1.9428515e+09	-4.2577461e-01	-5.2646687e-01
1.9428521e+09	-4.2587394e-01	-5.2648542e-01
1.9428527e+09	-4.2606497e-01	-5.2633078e-01
1.9428533e+09	-4.2619092e-01	-5.2598774e-01
1.9428539e+09	-4.2656695e-01	-5.2589857e-01
1.9428545e+09	-4.2666383e-01	-5.2590159e-01
1.9428551e+09	-4.2672667e-01	-5.2586023e-01
1.9428557e+09	-4.2699662e-01	-5.2554911e-01
1.9428563e+09	-4.2684116e-01	-5.2580416e-01
1.9428569e+09	-4.2707611e-01	-5.2569494e-01
1.9428575e+09	-4.2756789e-01	-5.2508962e-01
1.9428581e+09	-4.2765738e-01	-5.2491166e-01
1.9428587e+09	-4.2799017e-01	-5.2463961e-01
1.9428593e+09	-4.2779556e-01	-5.2494909e-01
1.9428599e+09	-4.2791587e-01	-5.2505081e-01
1.9428605e+09	-4.2850412e-01	-5.2430392e-01
1.9428611e+09	-4.2868262e-01	-5.2375070e-01
1.9428617e+09	-4.2876233e-01	-5.2432684e-01
1.9428623e+09	-4.2890192e-01	-5.2398212e-01
1.9428629e+09	-4.2923667e-01	-5.2378284e-01
1.9428635e+09	-4.2898099e-01	-5.2383633e-01
1.9428641e+09	-4.2937729e-01	-5.2348043e-01
1.9428647e+09	-4.2979992e-01	-5.2322779e-01
1.9428653e+09	-4.2949249e-01	-5.2340782e-01
1.9428659e+09	-4.3018598e-01	-5.2302765e-01
1.9428665e+09	-4.3008720e-01	-5.2338198e-01
1.9428671e+09	-4.3026337e-01	-5.2305816e-01
1.9428677e+09	-4.3056585e-01	-5.2300973e-01
1.9428683e+09	-4.3079753e-01	-5.2268040e-01
1.9428689e+09	-4.3078960e-01	-5.2251748e-01
1.9428695e+09	-4.3100903e-01	-5.2258960e-01
1.9428701e+09	-4.3129006e-01	-5.2207488e-01
1.9428707e+09	-4.3127846e-01	-5.2214129e-01
1.9428713e+09	-4.3160266e-01	-5.2223866e-01
1.9428719e+09	-4.3160791e-01	-5.2204218e-01
1.9428725e+09	-4.3179800e-01	-5.2172155e-01
1.9428731e+09	-4.3196746e-01	-5.2176527e-01
1.9428737e+09	-4.3206577e-01	-5.2150110e-01
1.9428743e+09	-4.3230429e-01	-5.2142037e-01
1.9428749e+09	-4.3252478e-01	-5.2129291e-01
1.9428755e+09	-4.3278747e-01	-5.2117713e-01
1.9428761e+09	-4.3304402e-01	-5.2091860e-01
1.9428767e+09	-4.3318852e-01	-5.2076381e-01
1.9428773e+09	-4.3338049e-01	-5.2022262e-01
1.9428779e+09	-4.3357810e-01	-5.2072872e-01
1.9428785e+09	-4.3373501e-01	-5.2027331e-01
1.9428791e+09	-4.3397231e-01	-5.2015803e-01
1.9428797e+09	-4.3401987e-01	-5.2019134e-01
1.9428803e+09	-4.3427553e-01	-5.2012180e-01
1.9428809e+09	-4.3439307e-01	-5.2033914e-01
1.9428815e+09	-4.3448735e-01	-5.2000059e-01
1.9428821e+09	-4.3475688e-01	-5.1954706e-01
1.9428827e+09	-4.3480985e-01	-5.1950569e-01
1.9428833e+09	-4.3509246e-01	-5.1915248e-01
1.9428839e+09	-4.3505796e-01	-5.1901113e-01
1.9428845e+09	-4.3547609e-01	-5.1888783e-01
1.9428851e+09	-4.3557674e-01	-5.1899815e-01
1.9428857e+09	-4.3603183e-01	-5.1849160e-01
1.9428863e+09	-4.3587289e-01	-5.1855201e-01
1.9428869e+09	-4.3611621e-01	-5.1879815e-01
1.9428875e+09	-4.3629663e-01	-5.1853790e-01
1.9428881e+09	-4.3640502e-01	-5.1797912e-01
1.9428887e+09	-4.3680620e-01	-5.1794649e-01
1.9428893e+09	-4.3682433e-01	-5.1793623e-01
1.9428899e+09	-4.3715308e-01	-5.1762904e-01
1.9428905e+09	-4.3733295e-01	-5.1755286e-01
1.9428911e+09	-4.3734315e-01	-5.1744313e-01
1.9428917e+09	-4.3746661e-01	-5.1723590e-01
1.9428923e+09	-4.3764394e-01	-5.1715724e-01
1.9428929e+09	-4.3794382e-01	-5.1718300e-01
1.9428935e+09	-4.3808316e-01	-5.1676285e-01
1.9428941e+09	-4.3849097e-01	-5.1655839e-01
1.9428947e+09	-4.3833088e-01	-5.1671107e-01
1.9428953e+09	-4.3871521e-01	-5.1647568e-01
1.9428959e+09	-4.3885817e-01	-5.1633874e-01
1.9428965e+09	-4.3894345e-01	-5.1604285e-01
1.9428971e+09	-4.3912790e-01	-5.1620443e-01
1.9428977e+09	-4.3926009e-01	-5.1593523e-01
1.9428983e+09	-4.3935850e-01	-5.1563869e-01
1.9428989e+09	-4.3947865e-01	-5.1561394e-01
1.9428995e+09	-4.3978789e-01	-5.1560189e-01
1.9429001e+09	-4.4001956e-01	-5.1514036e-01
1.9429007e+09	-4.4012221e-01	-5.1512075e-01
1.9429013e+09	-4.4036551e-01	-5.1502651e-01
1.9429019e+09	-4.4047662e-01	-5.1487290e-01
1.9429025e+09	-4.4081305e-01	-5.1498061e-01
1.9429031e+09	-4.4084072e-01	-5.1438069e-01
1.9429037e+09	-4.4109443e-01	-5.1467404e-01
1.9429043e+09	-4.4111983e-01	-5.1442635e-01
1.9429049e+09	-4.4132140e-01	-5.1424977e-01
1.9429055e+09	-4.4166445e-01	-5.1408484e-01
1.9429061e+09	-4.4185517e-01	-5.1415908e-01
1.9429067e+09	-4.4209466e-01	-5.1357065e-01
1.9429073e+09	-4.4190806e-01	-5.1387906e-01
1.9429079e+09	-4.4225746e-01	-5.1376827e-01
1.9429085e+09	-4.4236189e-01	-5.1355436e-01
1.9429091e+09	-4.4260865e-01	-5.1344163e-01
1.9429097e+09	-4.4282785e-01	-5.1302821e-01
1.9429103e+09	-4.4308005e-01	-5.1290059e-01
1.9429109e+09	-4.4315637e-01	-5.1261942e-01
1.9429115e+09	-4.4336099e-01	-5.1269718e-01
1.9429121e+09	-4.4347301e-01	-5.1251539e-01
1.9429127e+09	-4.4340752e-01	-5.1269604e-01
1.9429133e+09	-4.4381029e-01	-5.1237503e-01
1.9429139e+09	-4.4386069e-01	-5.1233263e-01
1.9429145e+09	-4.4418498e-01	-5.1176352e-01
1.9429151e+09	-4.4433354e-01	-5.1177282e-01
1.9429157e+09	-4.4438230e-01	-5.1193716e-01
1.9429163e+09	-4.4437432e-01	-5.1190430e-01
1.9429169e+09	-4.4472725e-01	-5.1177396e-01
1.9429175e+09	-4.4508141e-01	-5.1121439e-01
1.9429181e+09	-4.4525588e-01	-5.1118257e-01
1.9429187e+09	-4.4509691e-01	-5.1137409e-01
1.9429193e+09	-4.4536621e-01	-5.1097486e-01
1.9429199e+09	-4.4560526e-01	-5.1057494e-01
1.9429205e+09	-4.4567139e-01	-5.1078589e-01
1.9429211e+09	-4.4597920e-01	-5.1041377e-01
1.9429217e+09	-4.4606105e-01	-5.1034625e-01
1.9429223e+09	-4.4620475e-01	-5.1010243e-01
1.9429229e+09	-4.4643726e-01	-5.1036983e-01
1.9429235e+09	-4.4649044e-01	-5.1016321e-01
1.9429241e+09	-4.4679000e-01	-5.0963834e-01
1.9429247e+09	-4.4694911e-01	-5.0952717e-01
1.9429253e+09	-4.4692368e-01	-5.0948088e-01
1.9429259e+09	-4.4727195e-01	-5.0933873e-01
1.9429265e+09	-4.4743647e-01	-5.0909232e-01
1.9429271e+09	-4.4762341e-01	-5.0943577e-01
1.9429277e+09	-4.4767076e-01	-5.0901727e-01
1.9429283e+09	-4.4799843e-01	-5.0900894e-01
1.9429289e+09	-4.4825431e-01	-5.0841558e-01
1.9429295e+09	-4.4856194e-01	-5.0818393e-01
1.9429301e+09	-4.4829663e-01	-5.0834841e-01
1.9429307e+09	-4.4845497e-01	-5.0853533e-01
1.9429313e+09	-4.4891462e-01	-5.0805116e-01
1.9429319e+09	-4.4910478e-01	-5.0776368e-01
1.9429325e+09	-4.4922754e-01	-5.0776018e-01
1.9429331e+09	-4.4939746e-01	-5.0746041e-01
1.9429337e+09	-4.4950240e-01	-5.0728506e-01
1.9429343e+09	-4.4976336e-01	-5.0750095e-01
1.9429349e+09	-4.5001570e-01	-5.0692568e-01
1.9429355e+09	-4.5014516e-01	-5.0709004e-01
1.9429361e+09	-4.5017675e-01	-5.0669649e-01
1.9429367e+09	-4.5032453e-01	-5.0704327e-01
1.9429373e+09	-4.5059734e-01	-5.0668806e-01
1.9429379e+09	-4.5067236e-01	-5.0652912e-01
1.9429385e+09	-4.5088333e-01	-5.0609535e-01
1.9429391e+09	-4.5119712e-01	-5.0606571e-01
1.9429397e+09	-4.5118504e-01	-5.0579114e-01
1.9429403e+09	-4.5129727e-01	-5.0594695e-01
1.9429409e+09	-4.5177579e-01	-5.0555823e-01
1.9429415e+09	-4.5158771e-01	-5.0542301e-01
1.9429421e+09	-4.5162141e-01	-5.0568965e-01
1.9429427e+09	-4.5193107e-01	-5.0557169e-01
1.9429433e+09	-4.5218394e-01	-5.0536417e-01
1.9429439e+09	-4.5222041e-01	-5.0500357e-01
1.9429445e+09	-4.5254634e-01	-5.0487500e-01
1.9429451e+09	-4.5263571e-01	-5.0466666e-01
1.9429457e+09	-4.5272797e-01	-5.0448526e-01
1.9429463e+09	-4.5303021e-01	-5.0446855e-01
1.9429469e+09	-4.5318681e-01	-5.0457411e-01
1.9429475e+09	-4.5344033e-01	-5.0385741e-01
1.9429481e+09	-4.5353778e-01	-5.0418774e-01
1.9429487e+09	-4.5380574e-01	-5.0360729e-01
1.9429493e+09	-4.5376996e-01	-5.0363088e-01
1.9429499e+09	-4.5400557e-01	-5.0349502e-01
1.9429504e+09	-4.5432658e-01	-5.0340418e-01
1.9429510e+09	-4.5427257e-01	-5.0324384e-01
1.9429516e+09	-4.5463575e-01	-5.0311890e-01
1.9429522e+09	-4.5461105e-01	-5.0296933e-01
1.9429528e+09	-4.5481122e-01	-5.0273621e-01
1.9429534e+09	-4.5498910e-01	-5.0311771e-01
1.9429540e+09	-4.5532761e-01	-5.0259030e-01
1.9429546e+09	-4.5555585e-01	-5.0216338e-01
1.9429552e+09	-4.5547920e-01	-5.0232020e-01
1.9429558e+09	-4.5583080e-01	-5.0192134e-01
1.9429564e+09	-4.5573143e-01	-5.0217912e-01
1.9429570e+09	-4.5612056e-01	-5.0183272e-01
1.9429576e+09	-4.5613078e-01	-5.0144394e-01
1.9429582e+09	-4.5619837e-01	-5.0169489e-01
1.9429588e+09	-4.5636675e-01	-5.0150625e-01
1.9429594e+09	-4.5643762e-01	-5.0182016e-01
1.9429600e+09	-4.5698362e-01	-5.0096858e-01
1.9429606e+09	-4.5688004e-01	-5.0124751e-01
1.9429612e+09	-4.5707005e-01	-5.0077332e-01
1.9429618e+09	-4.5723654e-01	-5.0080810e-01
1.9429624e+09	-4.5739953e-01	-5.0048959e-01
1.9429630e+09	-4.5757071e-01	-5.0075719e-01
1.9429636e+09	-4.5778041e-01	-5.0031873e-01
1.9429642e+09	-4.5806963e-01	-5.0015548e-01
1.9429648e+09	-4.5804136e-01	-4.9983234e-01
1.9429654e+09	-4.5815454e-01	-5.0004650e-01
1.9429660e+09	-4.5854875e-01	-4.9962704e-01
1.9429666e+09	-4.5854098e-01	-4.9956007e-01
1.9429672e+09	-4.5882524e-01	-4.9910973e-01
1.9429678e+09	-4.5882709e-01	-4.9935972e-01
1.9429684e+09	-4.5910911e-01	-4.9901834e-01
1.9429690e+09	-4.5926657e-01	-4.9914249e-01
1.9429696e+09	-4.5920769e-01	-4.9903454e-01
1.9429702e+09	-4.5953408e-01	-4.9844812e-01
1.9429708e+09	-4.5983496e-01	-4.9818032e-01
1.9429714e+09	-4.5991422e-01	-4.9861480e-01
1.9429720e+09	-4.5991926e-01	-4.9822675e-01
1.9429726e+09	-4.6010578e-01	-4.9850678e-01
1.9429732e+09	-4.6050555e-01	-4.9797476e-01
1.9429738e+09	-4.6051700e-01	-4.9774023e-01
1.9429744e+09	-4.6078910e-01	-4.9736803e-01
1.9429750e+09	-4.6086400e-01	-4.9739993e-01
1.9429756e+09	-4.6095401e-01	-4.9709254e-01
1.9429762e+09	-4.6112667e-01	-4.9738821e-01
1.9429768e+09	-4.6151002e-01	-4.9712674e-01
1.9429774e+09	-4.6161081e-01	-4.9665555e-01
1.9429780e+09	-4.6158755e-01	-4.9666449e-01
1.9429786e+09	-4.6190092e-01	-4.9649322e-01
1.9429792e+09	-4.6208032e-01	-4.9643190e-01
1.9429798e+09	-4.6198277e-01	-4.9668310e-01
1.9429804e+09	-4.6234115e-01	-4.9633235e-01
1.9429810e+09	-4.6238288e-01	-4.9603492e-01
1.9429816e+09	-4.6252595e-01	-4.9617021e-01
1.9429822e+09	-4.6286310e-01	-4.9575776e-01
1.9429828e+09	-4.6278911e-01	-4.9546857e-01
1.9429834e+09	-4.6309659e-01	-4.9553177e-01
1.9429840e+09	-4.6322229e-01	-4.9516369e-01
1.9429846e+09	-4.6354867e-01	-4.9508787e-01
1.9429852e+09	-4.6365668e-01	-4.9499986e-01
1.9429858e+09	-4.6389150e-01	-4.9506244e-01
1.9429864e+09	-4.6383938e-01	-4.9488528e-01
1.9429870e+09	-4.6396887e-01	-4.9487056e-01
1.9429876e+09	-4.6423827e-01	-4.9462140e-01
1.9429882e+09	-4.6448618e-01	-4.9418150e-01
1.9429888e+09	-4.6455467e-01	-4.9427210e-01
1.9429894e+09	-4.6446542e-01	-4.9428400e-01
1.9429900e+09	-4.6471614e-01	-4.9419028e-01
1.9429906e+09	-4.6517949e-01	-4.9414895e-01
1.9429912e+09	-4.6524244e-01	-4.9318930e-01
1.9429918e+09	-4.6522656e-01	-4.9353411e-01
1.9429924e+09	-4.6539572e-01	-4.9323754e-01
1.9429930e+09	-4.6582958e-01	-4.9280401e-01
1.9429936e+09	-4.6604089e-01	-4.9309717e-01
1.9429942e+09	-4.6585119e-01	-4.9321464e-01
1.9429948e+09	-4.6612898e-01	-4.9282887e-01
1.9429954e+09	-4.6620796e-01	-4.9266310e-01
1.9429960e+09	-4.6631655e-01	-4.9275103e-01
1.9429966e+09	-4.6653257e-01	-4.9213522e-01
1.9429972e+09	-4.6693180e-01	-4.9189840e-01
1.9429978e+09	-4.6676522e-01	-4.9239753e-01
1.9429984e+09	-4.6709351e-01	-4.9170971e-01
1.9429990e+09	-4.6704656e-01	-4.9177950e-01
1.9429996e+09	-4.6716715e-01	-4.9153601e-01
1.9430002e+09	-4.6750712e-01	-4.9159071e-01
1.9430008e+09	-4.6774824e-01	-4.9127891e-01
1.9430014e+09	-4.6783924e-01	-4.9130775e-01
1.9430020e+09	-4.6820971e-01	-4.9068855e-01
1.9430026e+09	-4.6823441e-01	-4.9102343e-01
1.9430032e+09	-4.6834138e-01	-4.9034522e-01
1.9430038e+09	-4.6849276e-01	-4.9082279e-01
1.9430044e+09	-4.6849955e-01	-4.9056697e-01
1.9430050e+09	-4.6868614e-01	-4.9046851e-01
1.9430056e+09	-4.6896549e-01	-4.9030509e-01
1.9430062e+09	-4.6896681e-01	-4.9014666e-01
1.9430068e+09	-4.6938128e-01	-4.8958395e-01
1.9430074e+09	-4.6943199e-01	-4.8969752e-01
1.9430080e+09	-4.6946455e-01	-4.8974556e-01
1.9430086e+09	-4.6975715e-01	-4.8960695e-01
1.9430092e+09	-4.6983995e-01	-4.8909646e-01
1.9430098e+09	-4.7007498e-01	-4.8893135e-01
1.9430104e+09	-4.7021111e-01	-4.8878276e-01
1.9430110e+09	-4.7025435e-01	-4.8896980e-01
1.9430116e+09	-4.7056025e-01	-4.8858791e-01
1.9430122e+09	-4.7060263e-01	-4.8873600e-01
1.9430128e+09	-4.7095742e-01	-4.8856908e-01
1.9430134e+09	-4.7103563e-01	-4.8788502e-01
1.9430140e+09	-4.7119869e-01	-4.8823289e-01
1.9430146e+09	-4.7146361e-01	-4.8792851e-01
1.9430152e+09	-4.7151749e-01	-4.8802692e-01
1.9430158e+09	-4.7161415e-01	-4.8764117e-01
1.9430164e+09	-4.7192910e-01	-4.8746991e-01
1.9430170e+09	-4.7199845e-01	-4.8733666e-01
1.9430176e+09	-4.7208535e-01	-4.8757410e-01
1.9430182e+09	-4.7227966e-01	-4.8697545e-01
1.9430188e+09	-4.7238380e-01	-4.8725554e-01
1.9430194e+09	-4.7254518e-01	-4.8681435e-01
1.9430200e+09	-4.7270290e-01	-4.8664992e-01
1.9430206e+09	-4.7294722e-01	-4.8658868e-01
1.9430212e+09	-4.7297514e-01	-4.8657049e-01
1.9430218e+09	-4.7301062e-01	-4.8651216e-01
1.9430224e+09	-4.7321457e-01	-4.8593147e-01
1.9430230e+09	-4.7327078e-01	-4.8609119e-01
1.9430236e+09	-4.7370914e-01	-4.8558750e-01
1.9430242e+09	-4.7363886e-01	-4.8574035e-01
1.9430248e+09	-4.7387900e-01	-4.8543585e-01
1.9430254e+09	-4.7407337e-01	-4.8524831e-01
1.9430260e+09	-4.7433574e-01	-4.8524501e-01
1.9430266e+09	-4.7440771e-01	-4.8516147e-01
1.9430272e+09	-4.7465111e-01	-4.8486283e-01
1.9430278e+09	-4.7464194e-01	-4.8491872e-01
1.9430284e+09	-4.7485863e-01	-4.8473351e-01
1.9430290e+09	-4.7505599e-01	-4.8437557e-01
1.9430296e+09	-4.7527787e-01	-4.8442153e-01
1.9430302e+09	-4.7518797e-01	-4.8428813e-01
1.9430308e+09	-4.7543768e-01	-4.8428326e-01
1.9430314e+09	-4.7574757e-01	-4.8425001e-01
1.9430320e+09	-4.7586239e-01	-4.8345997e-01
1.9430326e+09	-4.7584361e-01	-4.8371294e-01
1.9430332e+09	-4.7593445e-01	-4.8370163e-01
1.9430338e+09	-4.7614005e-01	-4.8341465e-01
1.9430344e+09	-4.7627618e-01	-4.8313283e-01
1.9430350e+09	-4.7654312e-01	-4.8334437e-01
1.9430356e+09	-4.7662938e-01	-4.8277971e-01
1.9430362e+09	-4.7682175e-01	-4.8249975e-01
1.9430368e+09	-4.7713743e-01	-4.8254358e-01
1.9430374e+09	-4.7710538e-01	-4.8239964e-01
1.9430380e+09	-4.7731607e-01	-4.8194443e-01
1.9430386e+09	-4.7732097e-01	-4.8212906e-01
1.9430392e+09	-4.7755571e-01	-4.8208224e-01
1.9430398e+09	-4.7778659e-01	-4.8192650e-01
1.9430404e+09	-4.7798743e-01	-4.8180943e-01
1.9430410e+09	-4.7795960e-01	-4.8195846e-01
1.9430416e+09	-4.7825076e-01	-4.8138206e-01
1.9430422e+09	-4.7826296e-01	-4.8132188e-01
1.9430428e+09	-4.7860910e-01	-4.8104443e-01
1.9430434e+09	-4.7860472e-01	-4.8135423e-01
1.9430440e+09	-4.7894747e-01	-4.8075044e-01
1.9430446e+09	-4.7890839e-01	-4.8087552e-01
1.9430452e+09	-4.7910114e-01	-4.8071900e-01
1.9430458e+09	-4.7913933e-01	-4.8057751e-01
1.9430464e+09	-4.7942739e-01	-4.7987699e-01
1.9430470e+09	-4.7967941e-01	-4.7992565e-01
1.9430476e+09	-4.7983954e-01	-4.7967208e-01
1.9430482e+09	-4.7999464e-01	-4.7982617e-01
1.9430488e+09	-4.7999616e-01	-4.7955546e-01
1.9430494e+09	-4.8006971e-01	-4.7941296e-01
1.9430500e+09	-4.8015768e-01	-4.7959212e-01
1.9430506e+09	-4.8044232e-01	-4.7927912e-01
1.9430512e+09	-4.8065681e-01	-4.7921242e-01
1.9430518e+09	-4.8072471e-01	-4.7881386e-01
1.9430524e+09	-4.8085059e-01	-4.7892166e-01
1.9430530e+09	-4.8084270e-01	-4.7871541e-01
1.9430536e+09	-4.8112132e-01	-4.7838481e-01
1.9430542e+09	-4.8136939e-01	-4.7822748e-01
1.9430548e+09	-4.8147936e-01	-4.7811545e-01
1.9430554e+09	-4.8167760e-01	-4.7789960e-01
1.9430560e+09	-4.8194570e-01	-4.7766025e-01
1.9430566e+09	-4.8197935e-01	-4.7807511e-01
1.9430572e+09	-4.8202201e-01	-4.7749229e-01
1.9430578e+09	-4.8238834e-01	-4.7716770e-01
1.9430584e+09	-4.8226056e-01	-4.7748940e-01
1.9430590e+09	-4.8264568e-01	-4.7735097e-01
1.9430596e+09	-4.8274776e-01	-4.7696375e-01
1.9430602e+09	-4.8300977e-01	-4.7667660e-01
1.9430608e+09	-4.8308938e-01	-4.7700244e-01
1.9430614e+09	-4.8315614e-01	-4.7649963e-01
1.9430620e+09	-4.8340567e-01	-4.7652899e-01
1.9430626e+09	-4.8326991e-01	-4.7652729e-01
1.9430632e+09	-4.8349924e-01	-4.7614696e-01
1.9430638e+09	-4.8380214e-01	-4.7598574e-01
1.9430644e+09	-4.8383771e-01	-4.7593143e-01
1.9430650e+09	-4.8392212e-01	-4.7567031e-01
1.9430656e+09	-4.8433976e-01	-4.7549987e-01
1.9430662e+09	-4.8419175e-01	-4.7559940e-01
1.9430668e+09	-4.8434423e-01	-4.7532848e-01
1.9430674e+09	-4.8462654e-01	-4.7522562e-01
1.9430680e+09	-4.8489318e-01	-4.7451968e-01
1.9430686e+09	-4.8481652e-01	-4.7493389e-01
1.9430692e+09	-4.8506176e-01	-4.7484737e-01
1.9430698e+09	-4.8513497e-01	-4.7478797e-01
1.9430704e+09	-4.8545164e-01	-4.7452859e-01
1.9430710e+09	-4.8546690e-01	-4.7448350e-01
1.9430716e+09	-4.8572104e-01	-4.7407161e-01
1.9430722e+09	-4.8592695e-01	-4.7374920e-01
1.9430728e+09	-4.8563545e-01	-4.7399606e-01
1.9430734e+09	-4.8604050e-01	-4.7327954e-01
1.9430740e+09	-4.8629043e-01	-4.7376417e-01
1.9430746e+09	-4.8621917e-01	-4.7356169e-01
1.9430752e+09	-4.8651854e-01	-4.7325783e-01
1.9430758e+09	-4.8694780e-01	-4.7286129e-01
1.9430764e+09	-4.8651971e-01	-4.7309143e-01
1.9430770e+09	-4.8705824e-01	-4.7250246e-01
1.9430776e+09	-4.8697260e-01	-4.7310085e-01
1.9430782e+09	-4.8743462e-01	-4.7225740e-01
1.9430788e+09	-4.8745735e-01	-4.7215406e-01
1.9430794e+09	-4.8765252e-01	-4.7218315e-01
1.9430800e+09	-4.8767541e-01	-4.7225918e-01
1.9430806e+09	-4.8788114e-01	-4.7191884e-01
1.9430812e+09	-4.8807860e-01	-4.7161626e-01
1.9430818e+09	-4.8802387e-01	-4.7176887e-01
1.9430824e+09	-4.8808131e-01	-4.7185530e-01
1.9430830e+09	-4.8850971e-01	-4.7151529e-01
1.9430836e+09	-4.8856300e-01	-4.7119040e-01
1.9430842e+09	-4.8888000e-01	-4.7076986e-01
1.9430848e+09	-4.8896249e-01	-4.7085289e-01
1.9430854e+09	-4.8919933e-01	-4.7031914e-01
1.9430860e+09	-4.8940909e-01	-4.7028025e-01
1.9430866e+09	-4.8927091e-01	-4.7024488e-01
1.9430872e+09	-4.8938636e-01	-4.7051795e-01
1.9430878e+09	-4.8968495e-01	-4.6986027e-01
1.9430884e+09	-4.8980533e-01	-4.6979696e-01
1.9430890e+09	-4.9001654e-01	-4.6972409e-01
1.9430896e+09	-4.8983554e-01	-4.6980019e-01
1.9430902e+09	-4.9017760e-01	-4.6983901e-01
1.9430908e+09	-4.9034593e-01	-4.6945417e-01
1.9430914e+09	-4.9044243e-01	-4.6943673e-01
1.9430920e+09	-4.9048976e-01	-4.6914650e-01
1.9430926e+09	-4.9074589e-01	-4.6909510e-01
1.9430932e+09	-4.9076534e-01	-4.6884653e-01
